,num,id,name,year,name_year,tmdbid,imdbid,budget,revenue,collection,popularity,cast,dir
171,171,183,Mute Witness ,1994,Mute Witness 1994,48787,110604,0,0,,0.246333,"[<Cast 'Marina Sudina' as 'Billy Hughes'>, <Cast 'Fay Ripley' as 'Karen Hughes'>, <Cast 'Evan Richards' as 'Andy Clarke'>, <Cast 'Oleg Jankowski' as 'Larsen'>, <Cast 'Igor Volkov' as 'Arkadi'>, <Cast 'Sergei Karlenkov' as 'Lyosha'>, <Cast 'Alec Guinness' as 'The Reaper'>]","<Crew 'Anthony Waller','Director'>"
172,172,184,Nadja ,1994,Nadja 1994,34574,110620,0,0,,0.009668,"[<Cast 'Elina Löwensohn' as 'Nadja'>, <Cast 'Peter Fonda' as 'Dracula / Dr. Van Helsing'>, <Cast 'David Lynch' as 'Morgue Receptionist'>, <Cast 'Suzy Amis' as 'Cassandra'>, <Cast 'Jared Harris' as 'Edgar'>, <Cast 'Martin Donovan' as 'Jim'>]","<Crew 'David Lynch','Executive Producer'>"
173,173,185,"Net, The ",1995,"Net, The 1995",1642,113957,22000000,110627965,<Collection 'The Net Collection'>,0.83497,"[<Cast 'Sandra Bullock' as 'Angela Bennett/Ruth Marx'>, <Cast 'Jeremy Northam' as 'Jack Devlin'>, <Cast 'Dennis Miller' as 'Dr. Alan Champion'>, <Cast 'Wendy Gazelle' as 'Ruth Marx'>, <Cast 'Ken Howard' as 'Michael Bergstrom'>, <Cast 'Diane Baker' as 'Mrs. Bennett'>, <Cast 'Ray McKinnon' as 'Dale Hessman'>, <Cast 'Daniel Schorr' as 'WNN Anchor'>, <Cast 'L. Scott Caldwell' as 'Public Defender'>, <Cast 'Robert Gossett' as 'Ben Phillips'>, <Cast 'Kristina Krofft' as 'Nurse #1'>, <Cast 'Juan Garcia' as ''>, <Cast 'Tony Perez' as 'Mexican Doctor'>, <Cast 'Gene Kirkwood' as 'Stan Whiteman'>, <Cast 'Christopher Darga' as 'Cop'>, <Cast 'Charles Winkler' as 'Cop'>, <Cast 'Julia Pearlstein' as 'Nurse #2'>, <Cast 'Rick Snyder' as 'Russ Melbourne'>, <Cast 'Gerald Berns ' as 'Jeff Gregg'>, <Cast 'Tannis Benedict' as 'Elevator Woman'>, <Cast 'Vaughn Armstrong' as 'Trooper'>, <Cast 'Wren T. Brown' as 'Trooper'>, <Cast 'Lynn Blades' as 'Remote Reporter'>, <Cast 'Israel Juarbe' as 'Thief'>, <Cast 'Julia Vera' as 'Mexican Nun'>, <Cast 'Lewis Dix Jr.' as 'FedEx man'>, <Cast 'Lili Flanders' as 'Embassy Worker'>, <Cast 'Adam Winkler' as 'Computer Nerd'>, <Cast 'Brian E. Frankish' as 'Shuttle Driver'>, <Cast 'Wanda-Lee Evans' as 'Desk Sergeant'>, <Cast 'David Winkler' as 'Compuer Technician'>, <Cast 'Andrew Amador' as 'Dermot Conley'>]","<Crew 'Irwin Winkler','Director'>"
174,174,186,Nine Months ,1995,Nine Months 1995,11472,113986,0,69660733,,0.780122,"[<Cast 'Hugh Grant' as 'Samuel Faulkner'>, <Cast 'Julianne Moore' as 'Rebecca Taylor'>, <Cast 'Tom Arnold' as 'Marty Dwyer'>, <Cast 'Joan Cusack' as 'Gail Dwyer'>, <Cast 'Jeff Goldblum' as 'Sean Fletcher'>, <Cast 'Robin Williams' as 'Dr. Kosevich'>, <Cast 'Mia Cottet' as 'Lili'>, <Cast 'Joey Simmrin' as 'Truman'>, <Cast 'Ashley Johnson' as 'Shannon Dwyer'>, <Cast 'Alexa PenaVega' as 'Molly Dwyer'>, <Cast 'Aislin Roche' as 'Patsy Dwyer'>, <Cast 'Priscilla Alden' as 'Older Woman'>, <Cast 'Edward Ivory' as 'Older Man'>, <Cast 'James Brady' as 'Bicyclist'>, <Cast 'Charles Martinet' as 'Arnie'>, <Cast 'Emily Yancy' as 'Dr. Thatcher'>, <Cast 'Kristin Davis' as 'Tennis Attendant'>, <Cast 'Betsy Monroe' as 'Bobbie'>, <Cast 'Zelda Williams' as 'Little Girl #3 in Ballet Class'>, <Cast 'Anna Barnathan' as 'Little Girl #2 in Ballet Class'>, <Cast 'Cheryl Lee Thorup' as 'Christine'>, <Cast 'Violet Columbus' as 'Baby in Toy Store'>, <Cast 'Irene Columbus' as 'Woman in Toy Store'>]","<Crew 'Chris Columbus','Director'>"
175,175,187,Party Girl ,1995,Party Girl 1995,36196,114095,150000,472370,,0.07306,"[<Cast 'Parker Posey' as 'Mary'>, <Cast 'Liev Schreiber' as 'Nigel'>, <Cast 'Anthony DeSando' as 'Derrick'>, <Cast 'Guillermo Díaz' as 'Leo'>, <Cast 'Donna Mitchell' as 'Rene'>]","<Crew 'Daisy von Scherler Mayer','Director'>"
176,176,188,"Prophecy, The ",1995,"Prophecy, The 1995",11980,114194,8,16,<Collection 'The Prophecy Collection'>,0.73845,"[<Cast 'Christopher Walken' as 'Gabriel'>, <Cast 'Elias Koteas' as 'Thomas Daggett'>, <Cast 'Virginia Madsen' as 'Katherine Henley'>, <Cast 'Eric Stoltz' as 'Simon'>, <Cast 'Adam Goldberg' as 'Jerry'>, <Cast 'Viggo Mortensen' as 'Lucifer'>, <Cast 'Amanda Plummer' as 'Rachael'>, <Cast 'Shawn Nelson' as 'Indian Healer'>, <Cast 'Emily Conforto' as 'Sandra'>]","<Crew 'Gregory Widen','Director'>"
177,177,189,Reckless ,1995,Reckless 1995,58372,114241,0,0,,0.001103,"[<Cast 'Mia Farrow' as 'Rachel'>, <Cast 'Tony Goldwyn' as 'Tom'>, <Cast 'Scott Glenn' as 'Lloyd'>, <Cast 'Mary-Louise Parker' as 'Pooty'>]","<Crew 'Amy J. Kaufman','Producer'>"
178,178,190,Safe ,1995,Safe 1995,32646,114323,0,0,,0.317253,"[<Cast 'Julianne Moore' as 'Carol White'>, <Cast 'Xander Berkeley' as 'Greg White'>, <Cast 'Dean Norris' as 'Mover'>, <Cast 'Peter Friedman' as 'Peter Dunning'>, <Cast 'Kate McGregor-Stewart' as 'Claire'>, <Cast 'James Le Gros' as 'Chris'>, <Cast 'Jessica Harper' as 'Joyce'>, <Cast 'Beth Grant' as 'Becky - Auditorium Speaker'>, <Cast 'Julie Burgess' as 'Aerobics Instructor'>, <Cast 'Ronnie Farer' as 'Barbara'>, <Cast 'Jodie Markell' as 'Anita'>, <Cast 'Susan Norman' as 'Linda'>, <Cast 'Brandon Cruz' as 'Steve'>]","<Crew 'Todd Haynes','Director'>"
179,179,191,"Scarlet Letter, The ",1995,"Scarlet Letter, The 1995",10533,114345,50000000,10382407,,0.337867,"[<Cast 'Demi Moore' as 'Hester Prynne'>, <Cast 'Gary Oldman' as 'Rev. Arthur Dimmesdale'>, <Cast 'Robert Duvall' as 'Roger Chillingworth'>, <Cast 'Robert Prosky' as 'Horace Stonehall'>, <Cast 'Edward Hardwicke' as 'Gov. John Bellingham'>, <Cast 'Joan Plowright' as 'Harriet Hibbons'>, <Cast 'Roy Dotrice' as 'Rev. Thomas Cheever'>, <Cast 'Larissa Laskin' as 'Goody Mortimer'>, <Cast 'Amy Wright' as 'Goody Gotwick'>, <Cast 'Dana Ivey' as 'Meredith Stonehall'>, <Cast 'Lisa Andoh' as 'Mituba'>]","<Crew 'Roland Joffé','Director'>"
180,180,192,"Show, The ",1995,"Show, The 1995",56088,114435,0,0,,0.000749,"[<Cast 'Kurtis Blow' as 'Himself'>, <Cast 'Sean Combs' as 'Himself'>, <Cast 'Snoop Dogg' as 'Himself'>, <Cast 'Dr. Dre' as 'Himself'>, <Cast 'Warren G.' as 'Himself'>, <Cast 'Method Man' as 'Himself'>, <Cast 'The Notorious B.I.G.' as 'Himself'>, <Cast 'Slick Rick' as 'Himself'>]",0
181,181,193,Showgirls ,1995,Showgirls 1995,10802,114436,45000000,20350754,<Collection 'Showgirls - La Colección'>,1.256105,"[<Cast 'Elizabeth Berkley' as 'Nomi Malone'>, <Cast 'Kyle MacLachlan' as 'Zack Carey'>, <Cast 'Gina Gershon' as 'Cristal Connors'>, <Cast 'Glenn Plummer' as 'James Smith'>, <Cast 'Bobbie Phillips' as 'Dee'>, <Cast 'Rena Riffel' as 'Penny/Hope'>, <Cast 'Robert Davi' as 'Al Torres'>, <Cast 'Alan Rachins' as 'Tony Moss'>, <Cast 'Gina Ravera' as 'Molly Abrams'>, <Cast 'Lin Tucci' as 'Henrietta 'Mama' Bazoom'>, <Cast 'Greg Travis' as 'Phil Newkirk'>, <Cast 'Al Ruscio' as 'Mr. Karlman'>, <Cast 'Patrick Bristow' as 'Marty Jacobsen'>, <Cast 'William Shockley' as 'Andrew Carver'>, <Cast 'Dewey Weber' as 'Jeff'>, <Cast 'Michelle Johnston' as 'Gay Carpenter'>, <Cast 'Lisa Boyle' as 'Sonny'>]","<Crew 'Paul Verhoeven','Director'>"
182,182,194,Smoke ,1995,Smoke 1995,10149,114478,7000000,8349430,,0.41934,"[<Cast 'Harvey Keitel' as 'Augustus 'Auggie' Wren'>, <Cast 'William Hurt' as 'Paul Benjamin'>, <Cast 'Giancarlo Esposito' as 'Tommy'>, <Cast 'José Zúñiga' as 'Jerry'>, <Cast 'Stephen Gevedon' as 'Dennis'>, <Cast 'Jared Harris' as 'Jimmy Rose'>, <Cast 'Harold Perrineau' as 'Thomas 'Rashid' Cole'>, <Cast 'Forest Whitaker' as 'Cyrus Cole'>, <Cast 'Stockard Channing' as 'Ruby McNutt'>, <Cast 'Ashley Judd' as 'Felicity'>, <Cast 'Victor Argo' as 'Vinnie'>, <Cast 'Michelle Hurst' as 'Aunt Em'>, <Cast 'Erica Gimpel' as 'Doreen Cole'>, <Cast 'Malik Yoba' as 'The Creeper'>]","<Crew 'Wayne Wang','Director'>"
183,183,195,Something to Talk About ,1995,Something to Talk About 1995,18402,114496,0,50892160,,0.342815,"[<Cast 'Julia Roberts' as 'Grace King Bichon'>, <Cast 'Dennis Quaid' as 'Eddie Bichon'>, <Cast 'Robert Duvall' as 'Wyly King'>, <Cast 'Gena Rowlands' as 'Georgia King'>, <Cast 'Kyra Sedgwick' as 'Emma Rae King'>, <Cast 'Brett Cullen' as 'Jamie Johnson'>, <Cast 'Haley Aull' as 'Caroline 'Doodlebug' Bichon'>, <Cast 'Muse Watson' as 'Hank Corrigan'>, <Cast 'Anne Shropshire' as 'Aunt Rae'>, <Cast 'Ginnie Randall' as 'Eula'>, <Cast 'Terrence Currier' as 'Dr. Frank Lewis'>, <Cast 'Rebecca Koon' as 'Barbaranelle'>, <Cast 'Rhoda Griffis' as 'Edna'>, <Cast 'Deborah Hobart' as 'Lorene Tuttle'>, <Cast 'Lisa Roberts Gillan' as 'Kitty (as Lisa Roberts)'>]","<Crew 'Goldie Hawn','Executive Producer'>"
184,184,196,Species ,1995,Species 1995,9348,114508,35000000,113000000,<Collection 'Species Collection'>,1.323846,"[<Cast 'Natasha Henstridge' as 'Sil'>, <Cast 'Ben Kingsley' as 'Xavier Fitch'>, <Cast 'Michael Madsen' as 'Preston Lennox'>, <Cast 'Alfred Molina' as 'Dr. Stephen Arden'>, <Cast 'Forest Whitaker' as 'Dan Smithson, Empath'>, <Cast 'Michelle Williams' as 'Young Sil'>, <Cast 'Marg Helgenberger' as 'Dr. Laura Baker'>, <Cast 'Jordan Lund' as 'Aide'>, <Cast 'Herta Ware' as 'Mrs. Morris'>]","<Crew 'Dennis Feldman','Author'>"
185,185,197,"Stars Fell on Henrietta, The ",1995,"Stars Fell on Henrietta, The 1995",139408,114534,0,0,,0.000217,"[<Cast 'Robert Duvall' as 'Mr. Cox'>, <Cast 'Aidan Quinn' as 'Don Day'>, <Cast 'Frances Fisher' as 'Cora Day'>, <Cast 'Brian Dennehy' as 'Big Dave McDermot'>, <Cast 'Lexi Randall' as 'Beatric Day (eldest daughter)'>, <Cast 'Kaytlyn Knowles' as 'Pauline Day'>, <Cast 'Francesca Eastwood' as 'Mary Day (as Francesca Ruth Eastwood)'>, <Cast 'Joe Stevens' as 'Big Dave's driver'>, <Cast 'Billy Bob Thornton' as 'Roy'>, <Cast 'Victor Wong' as 'Henry Nakai'>]","<Crew 'James Keach','Director'>"
186,186,198,Strange Days ,1995,Strange Days 1995,281,114558,42000000,7959291,,0.502468,"[<Cast 'Ralph Fiennes' as 'Lenny Nero'>, <Cast 'Angela Bassett' as 'Lornette 'Mace' Mason'>, <Cast 'Tom Sizemore' as 'Max Peltier'>, <Cast 'Juliette Lewis' as 'Faith Justin'>, <Cast 'Vincent D'Onofrio' as 'Burton Steckler'>, <Cast 'William Fichtner' as 'Dwayne Engelman'>, <Cast 'Michael Wincott' as 'Philo Gant'>, <Cast 'Glenn Plummer' as 'Jeriko One'>, <Cast 'Brigitte Bako' as 'Iris'>, <Cast 'Kelly Hu' as 'Anchor Woman'>, <Cast 'Josef Sommer' as 'Palmer Strickland'>, <Cast 'Joe Urla' as 'Keith'>, <Cast 'Michael Jace' as 'Wade Beemer'>]","<Crew 'Kathryn Bigelow','Director'>"
187,187,199,"Umbrellas of Cherbourg, The ",1964,"Umbrellas of Cherbourg, The 1964",5967,58450,0,0,,0.323562,"[<Cast 'Catherine Deneuve' as 'Geneviève Emery'>, <Cast 'Nino Castelnuovo' as 'Guy'>, <Cast 'Anne Vernon' as 'Madame Emery (Mutter)'>, <Cast 'Mireille Perrey' as 'Tante Élise'>, <Cast 'Marc Michel' as 'Roland Cassard'>, <Cast 'Ellen Farner' as 'Madeleine'>, <Cast 'Jean Champion' as 'Aubin'>, <Cast 'Pierre Caden' as 'Bernard'>, <Cast 'Jean-Pierre Dorat' as 'Jean'>]","<Crew 'Michel Legrand','Original Music Composer'>"
188,188,200,"Tie That Binds, The ",1995,"Tie That Binds, The 1995",79593,114666,14000000,5780000,,0.113783,"[<Cast 'Daryl Hannah' as 'Leann Netherwood'>, <Cast 'Keith Carradine' as 'John Netherwood'>, <Cast 'Moira Kelly' as 'Dana Clifton'>, <Cast 'Vincent Spano' as 'Russell Clifton'>]","<Crew 'Wesley Strick','Director'>"
189,189,201,Three Wishes ,1995,Three Wishes 1995,47939,114663,0,7025496,,0.100969,"[<Cast 'Patrick Swayze' as 'Jack McCloud'>, <Cast 'Mary Elizabeth Mastrantonio' as 'Jeanne Holman'>, <Cast 'Joseph Mazzello' as 'Tom Holman'>, <Cast 'David Marshall Grant' as 'Phil'>, <Cast 'Jay O. Sanders' as 'Coach Schramka'>, <Cast 'Michael O'Keefe' as 'Adult Tom'>, <Cast 'John Diehl' as 'Leland's Dad'>, <Cast 'Diane Venora' as 'Joyce'>, <Cast 'Brock Pierce' as 'Scott'>, <Cast 'David Hart' as 'Brian's Father'>, <Cast 'Scott Patterson' as 'Scott's Father'>, <Cast 'Michael Laskin' as 'Sackin's Father'>, <Cast 'Annabelle Gurwitch' as 'Leland's Mother'>, <Cast 'Moira Harris' as 'Katherine Holman'>, <Cast 'Neal McDonough' as 'Policeman'>, <Cast 'Bill Mumy' as 'Neighbor'>, <Cast 'Colleen Camp' as 'Neighbor's Wife'>, <Cast 'Garette Ratliff Henson' as 'Neighborhood Teenager'>, <Cast 'Michael Wong' as 'Additional Ball Player'>]","<Crew 'Martha Coolidge','Director'>"
190,190,202,Total Eclipse ,1995,Total Eclipse 1995,36834,114702,0,339889,,0.562642,"[<Cast 'Leonardo DiCaprio' as 'Arthur Rimbaud'>, <Cast 'David Thewlis' as 'Paul Verlaine'>, <Cast 'Romane Bohringer' as 'Mathilde Maute'>, <Cast 'Dominique Blanc' as 'Isabelle Rimbaud'>, <Cast 'Nita Klein' as 'Rimbaud's Mother'>, <Cast 'Felicie Pasotti Cabarbaye' as 'Isabelle, as a child'>, <Cast 'James Thiérrée' as 'Frederic'>, <Cast 'Emmanuelle Oppo' as 'Vitalie'>, <Cast 'Christopher Hampton' as 'The Judge'>, <Cast 'Denise Chalem' as 'Mrs. Maute De Fleurville'>, <Cast 'Andrzej Seweryn' as 'Mr. Maute De Fleurville'>, <Cast 'Christopher Thompson' as 'Carjat'>, <Cast 'Bruce Van Barthold' as 'Aicard'>, <Cast 'Christopher Chaplin' as 'Charles Cros'>, <Cast 'Mathias Jung' as 'André'>, <Cast 'Kettly Noel' as 'Somalian Woman'>, <Cast 'Cheb Han' as 'Djami'>]","<Crew 'Agnieszka Holland','Director'>"
191,191,203,"To Wong Foo, Thanks for Everything! Julie Newmar ",1995,"To Wong Foo, Thanks for Everything! Julie Newmar 1995",9090,114682,0,0,,0.37626,"[<Cast 'Patrick Swayze' as 'Vida Boheme'>, <Cast 'Wesley Snipes' as 'Noxeema Jackson'>, <Cast 'John Leguizamo' as 'Chi-Chi Rodriguez'>, <Cast 'Stockard Channing' as 'Carol Ann'>, <Cast 'Jason London' as 'Bobby Ray'>, <Cast 'RuPaul' as 'Rachel Tensions'>, <Cast 'Robin Williams' as 'John Jacob Jingleheimer Schmidt (uncredited)'>, <Cast 'Alice Drummond' as 'Clara'>]","<Crew 'Beeban Kidron','Director'>"
192,192,204,Under Siege 2: Dark Territory ,1995,Under Siege 2: Dark Territory 1995,3512,114781,60000000,104324083,<Collection 'Under Siege Collection'>,0.853428,"[<Cast 'Steven Seagal' as 'Casey Ryback'>, <Cast 'Eric Bogosian' as 'Travis Dane'>, <Cast 'Everett McGill' as 'Penn'>, <Cast 'Katherine Heigl' as 'Sarah Ryback'>, <Cast 'Morris Chestnut' as 'Bobby Zachs'>, <Cast 'Peter Greene' as '1. Mercenary'>, <Cast 'Patrick Kilpatrick' as '2. Mercenary'>, <Cast 'Scott Sowers' as '3. Mercenary'>, <Cast 'Afifi Alaouie' as 'Female Mercenary'>, <Cast 'Andy Romano' as 'Admiral Bates'>, <Cast 'Brenda Bakke' as 'Cap. Linda Gilder'>, <Cast 'Sandra Taylor' as 'Bargirl'>]","<Crew 'Geoff Murphy','Director'>"
193,193,205,Unstrung Heroes ,1995,Unstrung Heroes 1995,52856,114798,0,0,,0.220274,"[<Cast 'Andie MacDowell' as 'Selma Lidz'>, <Cast 'John Turturro' as 'Sid Lidz'>, <Cast 'Michael Richards' as 'Danny Lidz'>, <Cast 'Nathan Watt' as 'Steven Lidz'>, <Cast 'Maury Chaykin' as 'Arthur Lidz'>]","<Crew 'Diane Keaton','Director'>"
194,194,206,Unzipped ,1995,Unzipped 1995,77350,114805,0,0,,0.000308,"[<Cast 'Sandra Bernhard' as 'herself'>, <Cast 'Isaac Mizrahi' as 'himself'>, <Cast 'Naomi Campbell' as 'herself'>, <Cast 'John Galliano' as 'himself'>, <Cast 'Kate Moss' as 'herself'>, <Cast 'Linda Evangelista' as 'as herself'>, <Cast 'Cindy Crawford' as 'as herself'>]","<Crew 'Douglas Keeve','Director'>"
195,195,207,"Walk in the Clouds, A ",1995,"Walk in the Clouds, A 1995",9560,114887,20000000,50008143,,0.519668,"[<Cast 'Keanu Reeves' as 'Paul Sutton'>, <Cast 'Anthony Quinn' as 'Don Pedro Aragón'>, <Cast 'Giancarlo Giannini' as 'Alberto Aragón'>, <Cast 'Angélica Aragón' as 'María José Aragón'>, <Cast 'Freddy Rodríguez' as 'Pedro Aragón, Jr.'>, <Cast 'Aitana Sánchez-Gijón' as 'Victoria Aragón'>, <Cast 'Debra Messing' as 'Betty Sutton'>]","<Crew 'Alfonso Aráu','Director'>"
196,196,208,Waterworld ,1995,Waterworld 1995,9804,114898,175000000,264218220,,1.536309,"[<Cast 'Kevin Costner' as 'Mariner'>, <Cast 'Chaim Girafi' as 'Drifter'>, <Cast 'Rick Aviles' as 'Gatesman'>, <Cast 'R. D. Call' as 'Enforcer'>, <Cast 'Zitto Kazann' as 'Elder / Survivor'>, <Cast 'Jeanne Tripplehorn' as 'Helen'>, <Cast 'Dennis Hopper' as 'Deacon'>, <Cast 'Jack Black' as 'Pilot'>, <Cast 'Zakes Mokae' as 'Priam'>, <Cast 'Jack Kehler' as 'Banker'>, <Cast 'Tina Majorino' as 'Enola'>, <Cast 'Rita Zohar' as 'Atoller'>, <Cast 'Gerard Murphy' as 'Nord'>, <Cast 'Michael Jeter' as 'Old Gregor'>]","<Crew 'Dennis Gassner','Production Design'>"
197,197,209,White Man's Burden ,1995,White Man's Burden 1995,31611,114928,8000000,0,,0.156468,"[<Cast 'John Travolta' as 'Louis Pinnock'>, <Cast 'Harry Belafonte' as 'Thaddeus Thomas'>, <Cast 'Kelly Lynch' as 'Marsha Pinnock'>, <Cast 'Margaret Avery' as 'Megan Thomas'>, <Cast 'Tom Bower' as 'Stanley'>]","<Crew 'Desmond Nakano','Director'>"
198,198,210,Wild Bill ,1995,Wild Bill 1995,65796,114938,30000000,0,,0.379293,"[<Cast 'Jeff Bridges' as 'James Butler 'Wild Bill' Hickok'>, <Cast 'Ellen Barkin' as 'Calamity Jane'>, <Cast 'John Hurt' as 'Charley Prince'>, <Cast 'Diane Lane' as 'Susannah Moore'>, <Cast 'Keith Carradine' as 'Buffalo Bill Cody'>, <Cast 'David Arquette' as 'Jack McCall'>, <Cast 'Christina Applegate' as 'Lurline Newcomb'>, <Cast 'Bruce Dern' as 'Will Plummer'>, <Cast 'James Gammon' as 'California Joe'>, <Cast 'Marjoe Gortner' as 'Preacher'>, <Cast 'James Remar' as 'Donnie Lonigan'>]","<Crew 'Walter Hill','Director'>"
199,199,211,"Browning Version, The ",1994,"Browning Version, The 1994",49805,109340,0,0,,0.082614,"[<Cast 'Albert Finney' as ''>, <Cast 'Greta Scacchi' as ''>, <Cast 'Matthew Modine' as ''>, <Cast 'Julian Sands' as ''>, <Cast 'Michael Gambon' as ''>, <Cast 'Jim Sturgess' as ''>, <Cast 'Ben Silverstone' as ''>, <Cast 'Maryam d'Abo' as ''>, <Cast 'Bruce Myers' as ''>, <Cast 'Joe Beattie' as ''>]","<Crew 'Mike Figgis','Director'>"
200,200,212,Bushwhacked ,1995,Bushwhacked 1995,26258,112602,0,0,,0.251013,"[<Cast 'Daniel Stern' as 'Max Grabelski'>, <Cast 'Jon Polito' as 'Agent Palmer'>, <Cast 'Brad Sullivan' as 'Jack Erickson'>, <Cast 'Ann Dowd' as 'Mrs. Patterson'>, <Cast 'Anthony Heald' as 'Reinhart Bragdon'>, <Cast 'Tom Wood' as 'Agent McMurrey'>, <Cast 'Blake Bashoff' as 'Gordy'>, <Cast 'Corey Carrier' as 'Ralph'>, <Cast 'Michael Galeota' as 'Dana'>, <Cast 'Max Goldblatt' as 'Barnhill'>]","<Crew 'Greg Beeman','Director'>"
201,201,214,Before the Rain ,1994,Before the Rain 1994,19155,110882,0,763847,,0.261779,"[<Cast 'Katrin Cartlidge' as 'Anne'>, <Cast 'Rade Serbedzija' as 'Aleksander'>, <Cast 'Grégoire Colin' as 'Kiril'>, <Cast 'Labina Mitevska' as 'Zamira'>, <Cast 'Phyllida Law' as 'Anne's Mother'>, <Cast 'Silvija Stojanovska' as 'Hana'>, <Cast 'Jay Villiers' as 'Nick'>, <Cast 'Josif Josifovski' as 'Father Marko'>, <Cast 'Kiril Ristoski' as 'Father Damjan'>, <Cast 'Petar Mirčevski' as 'Zdrave'>, <Cast 'Ilko Stefanovski' as 'Bojan'>, <Cast 'Katerina Kocevska' as 'Kate'>, <Cast 'Abdurrahman Shala' as 'Zekir'>, <Cast 'Vladimir Jacev' as 'Alija'>, <Cast 'Peter Needham' as 'Maire d''>, <Cast 'Rod Woodruff' as 'Waiter in Fight'>, <Cast 'Aleksandar Mikić' as 'Atanas'>, <Cast 'Meto Jovanovski' as 'Dr. Saso'>, <Cast 'Mladen Krstevski' as 'Trifun'>, <Cast 'Džemail Maksut' as 'Kuzman'>, <Cast 'Milica Stojanova' as 'Aunt Cveta'>, <Cast 'Kiril Psaltirov' as 'Mome'>, <Cast 'Blagoja Spirkovski-Džumerko' as 'Gang Leader'>, <Cast 'Atila Klince' as 'Sefer'>, <Cast 'Daniel Newman' as 'Ian'>, <Cast 'Gabrielle Hamilton' as 'Woman in cab'>]","<Crew 'Milčo Mančevski','Writer'>"
202,202,215,Before Sunrise ,1995,Before Sunrise 1995,76,112471,2500000,5535405,<Collection 'Before... Collection'>,0.685093,"[<Cast 'Ethan Hawke' as 'Jesse'>, <Cast 'Julie Delpy' as 'Céline'>, <Cast 'Andrea Eckert' as 'Wife on Train'>, <Cast 'Hanno Pöschl' as 'Husband on Train'>, <Cast 'Karl Bruckschwaiger' as 'Guy on Bridge'>, <Cast 'Tex Rubinowitz' as 'Guy on Bridge'>, <Cast 'Erni Mangold' as 'Palm Reader'>, <Cast 'Dominik Castell' as 'Street Poet'>, <Cast 'Haymon Maria Buttinger' as 'Bartender'>, <Cast 'Harold Waiglein' as 'Guitar Player in Club'>, <Cast 'Bilge Jeschim' as 'Belly Dancer'>, <Cast 'Kurti' as 'Percussionist'>, <Cast 'Hans Weingartner' as 'Cafe Patron'>, <Cast 'Liese Lyon' as 'Cafe Patron'>, <Cast 'Peter Ily Huemer' as 'Cafe Patron'>, <Cast 'Otto Reiter' as 'Cafe Patron'>, <Cast 'Hubert Fabian Kulterer' as 'Cafe Patron'>, <Cast 'Branko Andric' as 'Cafe Patron'>, <Cast 'Constanze Schweiger' as 'Cafe Patron'>, <Cast 'John Sloss' as 'Cafe Patron'>, <Cast 'Alexandra Seibel' as 'Cafe Patron'>, <Cast 'Georg Schöllhammer' as 'Cafe Patron'>, <Cast 'Christian Ankowitsch' as 'Cafe Patron'>, <Cast 'Wilbirg Reiter' as 'Cafe Patron'>, <Cast 'Barbara Klebel' as 'Musician on Boat'>, <Cast 'Wolfgang Staribacher' as 'Musician on Boat'>, <Cast 'Wolfgang Glüxam' as 'Harpsichord Player'>]","<Crew 'Richard Linklater','Director'>"
203,203,216,Billy Madison ,1995,Billy Madison 1995,11017,112508,10000000,26488734,,0.676472,"[<Cast 'Adam Sandler' as 'Billy Madison'>, <Cast 'Darren McGavin' as 'Brian Madison'>, <Cast 'Bridgette Wilson' as 'Veronica Vaughn'>, <Cast 'Bradley Whitford' as 'Eric Gordon'>, <Cast 'Josh Mostel' as 'Principal Max Anderson'>, <Cast 'Norm Macdonald' as 'Frank'>, <Cast 'Mark Beltzman' as 'Jack'>, <Cast 'Larry Hankin' as 'Carl Alphonse'>, <Cast 'Theresa Merritt' as 'Juanita'>, <Cast 'Dina Platias' as 'Miss Lippy'>, <Cast 'Hrant Alianak' as 'Pete'>, <Cast 'Vincent Marino' as 'Cook'>, <Cast 'Christopher Kelk' as 'Rollo the Janitor'>, <Cast 'Marc Donato' as 'Nodding 1st Grader'>, <Cast 'Chris Farley' as 'Bus Driver'>, <Cast 'Steve Buscemi' as ''>]","<Crew 'Tamra Davis','Director'>"
204,204,217,"Babysitter, The ",1995,"Babysitter, The 1995",37141,112438,0,0,,0.218542,"[<Cast 'Alicia Silverstone' as 'Jennifer'>, <Cast 'Jeremy London' as 'Jack'>, <Cast 'J. T. Walsh' as 'Harry Tucker'>, <Cast 'Nicky Katt' as 'Mark'>, <Cast 'Lee Garlington' as 'Dolly Tucker'>, <Cast 'George Segal' as 'Bill Holsten'>, <Cast 'Ryan Slater' as 'Jimmy'>]","<Crew 'Guy Ferland','Director'>"
205,205,218,Boys on the Side ,1995,Boys on the Side 1995,9382,112571,21000000,23450000,,0.379087,"[<Cast 'Whoopi Goldberg' as 'Jane Deluca'>, <Cast 'Mary-Louise Parker' as 'Robin'>, <Cast 'Drew Barrymore' as 'Holly Pulchik-Lincoln'>, <Cast 'Matthew McConaughey' as 'Abe Lincoln'>, <Cast 'James Remar' as 'Alex'>, <Cast 'Billy Wirth' as 'Nick'>]","<Crew 'Herbert Ross','Director'>"
